Title,Alternative Title,Description,Language,Publisher,Genre,Subject,Temporal Coverage,Date Range,Solr Year,Date Issued,Spatial Coverage,Bounding Box,Type,Geometry Type,Format,Information,Identifier,Slug,Provenance,Code,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child
"Land Survey Map: Johnson County, Iowa; 78N 5W","Iowa land survey map of t078n, r005w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Johnson County, Iowa|Iowa","-91.48316616, 41.51025638, -91.36654249, 41.59862385",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_249,f09ffc95-b391-4914-8870-b6f211b96808,f09ffc95-b391-4914-8870-b6f211b96808,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Scott County, Iowa; 79N 2E","Iowa land survey map of t079n, r002e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Scott County, Iowa|Iowa","-90.78319687, 41.596392, -90.66597681, 41.68388566",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_31,f18b582e-fc58-4311-8cf8-9f5e5c79ef25,f18b582e-fc58-4311-8cf8-9f5e5c79ef25,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Scott County, Iowa; 79N 3E","Iowa land survey map of t079n, r003e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Scott County, Iowa|Iowa","-90.66632456, 41.59621995, -90.54913343, 41.68410311",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_49,61fa9071-0c2e-4fb2-9a85-bd7550db7b2e,61fa9071-0c2e-4fb2-9a85-bd7550db7b2e,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Scott County, Iowa; 79N 4E","Iowa land survey map of t079n, r004e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Scott County, Iowa|Iowa","-90.54970533, 41.5966337, -90.43246034, 41.68464104",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_64,b6c7bb8d-f3f3-4c42-9828-4863788448c6,b6c7bb8d-f3f3-4c42-9828-4863788448c6,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Cedar County, Iowa; 79N 2W","Iowa land survey map of t079n, r002w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Cedar County, Iowa|Iowa","-91.13324374, 41.59748734, -91.01574871, 41.68470479",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_146,3a13fbe0-ed0c-468a-b519-ee5c912e3406,3a13fbe0-ed0c-468a-b519-ee5c912e3406,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Cedar County, Iowa; 79N 4W","Iowa land survey map of t079n, r004w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Cedar County, Iowa|Iowa","-91.36654249, 41.59793162, -91.24950473, 41.68550339",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_214,6a6683e0-735c-40ae-9a77-11ae4bb9bdcc,6a6683e0-735c-40ae-9a77-11ae4bb9bdcc,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Johnson County, Iowa; 79N 5W","Iowa land survey map of t079n, r005w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Johnson County, Iowa|Iowa","-91.4830756, 41.59826064, -91.3662682, 41.6856635",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_250,e7ad6e00-fd30-4fdf-a22d-9a2b2822fa95,e7ad6e00-fd30-4fdf-a22d-9a2b2822fa95,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Johnson County, Iowa; 79N 6W","Iowa land survey map of t079n, r006w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Johnson County, Iowa|Iowa","-91.60009216, 41.59834942, -91.48272913, 41.68654676",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_287,a5a53933-bf48-4d56-bb13-9b01d31d6544,a5a53933-bf48-4d56-bb13-9b01d31d6544,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Scott County, Iowa; 80N 2E","Iowa land survey map of t080n, r002e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Scott County, Iowa|Iowa","-90.78266187, 41.68361992, -90.66532178, 41.77138861",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_32,55c277fd-44d6-46f6-a774-48494f50864c,55c277fd-44d6-46f6-a774-48494f50864c,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Scott County, Iowa; 80N 3E","Iowa land survey map of t080n, r003e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Scott County, Iowa|Iowa","-90.66606627, 41.68368523, -90.54896632, 41.77126564",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_50,1d145a1a-bfef-4dde-8623-7ff874f7c592,1d145a1a-bfef-4dde-8623-7ff874f7c592,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; Scott County, Iowa; 80N 4E","Iowa land survey map of t080n, r004e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Clinton County Scott County, Iowa|Iowa","-90.5491637, 41.68407147, -90.43243139, 41.7720168",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_65,026d7126-3a3b-47c9-a9cf-12904df5e7c3,026d7126-3a3b-47c9-a9cf-12904df5e7c3,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; Scott County, Iowa; 80N 5E","Iowa land survey map of t080n, r005e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Clinton County Scott County, Iowa|Iowa","-90.43273635, 41.68462469, -90.31276736, 41.77209965",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_77,2c9c034c-4119-4b44-bc2b-3ea3a463d452,2c9c034c-4119-4b44-bc2b-3ea3a463d452,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 80N 6E","Iowa land survey map of t080n, r006e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Clinton County, Iowa|Iowa","-90.31610937, 41.73295069, -90.26436518, 41.77203087",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_88,f54964d4-1f67-43ad-b406-6eb7b63ee9ee,f54964d4-1f67-43ad-b406-6eb7b63ee9ee,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 81N 2E","Iowa land survey map of t081n, r002e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1836-1839,[1836 TO 1839],1836,1836,"Clinton County, Iowa|Iowa","-90.78220422, 41.77105948, -90.66515346, 41.85829029",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_33,73602496-1623-4ea9-8f94-9a6c0d2ed86a,73602496-1623-4ea9-8f94-9a6c0d2ed86a,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
